Customer,Clv,Coverage,Education,EmploymentStatus,Gender,Income,Location ,Marital ,Policiesnum,Policytype,Saleschannel
EL41362,5329.12883,Basic,College,Employed,F,99839,Suburban,Married,3,Personal Auto,Agent
XK91603,2478.235474,Basic,College,Employed,F,24186,Suburban,Single,1,Personal Auto,Agent
MG77033,5522.769962,Basic,College,Employed,M,46971,Rural,Married,3,Corporate Auto,Agent
OM70085,8586.528213,Extended,Bachelor,Unemployed,F,0,Suburban,Single,2,Personal Auto,Agent
NB57112,8104.503269,Basic,Bachelor,Unemployed,F,0,Suburban,Single,6,Personal Auto,Agent
WH60140,2356.702311,Basic,Bachelor,Unemployed,M,0,Suburban,Single,1,Personal Auto,Call Center
FV92759,2004.350666,Basic,College,Unemployed,F,0,Suburban,Divorced,1,Personal Auto,Branch
YW85018,2810.464447,Basic,Bachelor,Employed,M,26790,Suburban,Married,1,Personal Auto,Agent
BY84257,2379.614363,Basic,College,Unemployed,M,0,Suburban,Single,1,Special Auto,Branch
JT69863,2410.105206,Basic,Bachelor,Medical Leave,M,16258,Suburban,Married,1,Personal Auto,Branch
OE15600,2544.969754,Basic,College,Employed,M,91169,Rural,Single,1,Personal Auto,Call Center
BU81591,10153.88899,Extended,College,Unemployed,M,0,Suburban,Married,2,Corporate Auto,Call Center
XL44677,2300.691547,Basic,Bachelor,Retired,M,25905,Suburban,Divorced,1,Personal Auto,Agent
No73821,10145.44091,Extended,High School or Below,Employed,M,44577,Suburban,Single,9,Personal Auto,Branch
VJ24328,2599.04158,Basic,High School or Below,Employed,M,53021,Suburban,Married,1,Personal Auto,Agent
XW63353,6689.022728,Extended,High School or Below,Employed,M,56980,Suburban,Married,7,Personal Auto,Agent
JZ31045,2721.589169,Basic,College,Employed,F,97719,Urban,Married,1,Personal Auto,Branch
UM27359,7524.88292,Basic,Bachelor,Employed,M,49530,Urban,Married,2,Personal Auto,Web
ND71187,9487.721906,Extended,Master,Employed,M,56233,Suburban,Married,2,Corporate Auto,Agent
YR63096,5977.78537,Basic,High School or Below,Employed,F,79140,Suburban,Married,9,Corporate Auto,Agent
SN21895,6411.117312,Extended,Bachelor,Medical Leave,F,13088,Suburban,Married,3,Personal Auto,Agent
FY90924,2944.180861,Basic,High School or Below,Employed,F,73601,Urban,Married,1,Personal Auto,Agent
CN30964,6685.797205,Extended,Bachelor,Employed,F,31517,Suburban,Married,3,Personal Auto,Agent
BN14307,4692.660787,Basic,College,Unemployed,M,0,Suburban,Single,8,Personal Auto,Call Center
XG35514,4502.667305,Basic,High School or Below,Unemployed,M,0,Suburban,Single,3,Personal Auto,Branch
RL28918,16504.96173,Basic,High School or Below,Employed,M,42148,Urban,Married,2,Personal Auto,Branch
SR74929,9460.17545,Extended,High School or Below,Unemployed,F,0,Suburban,Single,6,Personal Auto,Call Center
HK93338,7931.722181,Basic,High School or Below,Disabled,F,23769,Suburban,Divorced,2,Personal Auto,Branch
QR53727,7974.390276,Basic,High School or Below,Unemployed,F,0,Suburban,Single,4,Personal Auto,Web
SQ35375,5054.334903,Basic,Doctor,Employed,F,22241,Suburban,Married,6,Personal Auto,Web
UD77728,5657.806998,Basic,Bachelor,Employed,F,23550,Urban,Married,3,Personal Auto,Agent
GP13187,14917.33495,Basic,Master,Unemployed,F,0,Suburban,Married,3,Personal Auto,Branch
AQ70619,13046.65319,Basic,High School or Below,Employed,M,71024,Urban,Married,2,Corporate Auto,Agent
IP65887,38410.59556,Basic,Bachelor,Employed,F,71644,Suburban,Married,2,Corporate Auto,Call Center
KS98084,5069.071361,Basic,Master,Employed,F,50363,Rural,Married,8,Personal Auto,Agent
QU55718,10978.7834,Extended,Bachelor,Employed,F,92914,Suburban,Married,8,Personal Auto,Agent
TS31417,39769.55524,Basic,College,Medical Leave,M,16645,Suburban,Married,2,Personal Auto,Web
QG83213,6559.34766,Extended,College,Unemployed,M,0,Suburban,Single,6,Personal Auto,Agent
SA40041,5749.883799,Basic,Bachelor,Employed,F,22814,Suburban,Divorced,9,Personal Auto,Agent
MC36247,16473.16905,Basic,Bachelor,Retired,M,22828,Suburban,Married,2,Personal Auto,Agent
FO13070,5780.182197,Basic,High School or Below,Employed,M,51066,Suburban,Single,8,Personal Auto,Call Center
VL97142,26200.83423,Basic,College,Employed,M,68507,Rural,Married,2,Personal Auto,Agent
CI57475,3272.010846,Extended,College,Unemployed,F,0,Suburban,Married,1,Personal Auto,Agent
KJ19260,4682.249396,Basic,College,Employed,M,37929,Rural,Divorced,5,Corporate Auto,Call Center
GN93462,6496.197101,Extended,Bachelor,Employed,M,89285,Rural,Married,3,Personal Auto,Call Center
QB86817,7446.812516,Extended,High School or Below,Employed,F,98235,Urban,Divorced,8,Personal Auto,Agent
AZ68072,4549.337013,Basic,Bachelor,Medical Leave,F,23650,Rural,Married,3,Personal Auto,Agent
MZ43298,5200.076742,Extended,Bachelor,Employed,F,90167,Urban,Single,1,Corporate Auto,Web
KS12490,10594.13249,Extended,High School or Below,Employed,M,64669,Suburban,Married,6,Personal Auto,Call Center
TL18087,3059.282091,Extended,Bachelor,Employed,M,65083,Suburban,Married,1,Personal Auto,Web
ZT18953,8181.715637,Basic,Bachelor,Unemployed,F,0,Suburban,Married,4,Corporate Auto,Branch
EF13716,2697.328799,Basic,College,Employed,M,60462,Urban,Married,1,Personal Auto,Agent
RN87402,10369.3874,Basic,College,Unemployed,F,0,Suburban,Married,2,Corporate Auto,Branch
RJ40995,2491.317024,Basic,Doctor,Employed,M,36631,Rural,Divorced,1,Personal Auto,Agent
GB47529,5396.372449,Extended,High School or Below,Employed,F,40308,Suburban,Divorced,1,Corporate Auto,Web
MB63131,4652.886703,Basic,Bachelor,Unemployed,F,0,Suburban,Married,6,Corporate Auto,Call Center
KN57002,9015.915395,Extended,Bachelor,Unemployed,M,0,Suburban,Single,4,Corporate Auto,Agent
DR68556,7857.357595,Basic,High School or Below,Employed,M,85067,Urban,Married,2,Personal Auto,Branch
CS70768,6763.181497,Basic,High School or Below,Unemployed,F,0,Suburban,Single,2,Personal Auto,Branch
XY33610,15695.53941,Basic,College,Employed,M,97750,Urban,Divorced,2,Personal Auto,Agent
LO17953,5219.199247,Basic,Doctor,Employed,F,38704,Rural,Married,9,Personal Auto,Branch
LZ35469,2582.408525,Basic,Bachelor,Employed,F,76731,Urban,Married,1,Personal Auto,Agent
BM27144,7653.283759,Basic,College,Employed,F,57446,Rural,Divorced,2,Personal Auto,Agent
EA14700,4966.736817,Basic,Bachelor,Unemployed,M,0,Suburban,Single,6,Personal Auto,Call Center
FQ70521,8927.134298,Premium,High School or Below,Employed,F,96768,Rural,Married,3,Personal Auto,Agent
OA99158,21423.63723,Basic,Bachelor,Unemployed,M,0,Suburban,Married,2,Corporate Auto,Agent
YS84064,15481.25277,Premium,Bachelor,Unemployed,M,0,Suburban,Single,2,Corporate Auto,Agent
YD45065,8714.922135,Basic,College,Unemployed,F,0,Suburban,Divorced,4,Personal Auto,Agent
OC88207,5577.237773,Basic,Master,Employed,M,77265,Rural,Married,3,Special Auto,Branch
IL47644,8860.654206,Basic,High School or Below,Employed,F,48736,Urban,Married,3,Personal Auto,Call Center
CW27031,13450.95561,Extended,High School or Below,Unemployed,F,0,Suburban,Single,2,Corporate Auto,Agent
XX44146,6464.417095,Extended,High School or Below,Unemployed,F,0,Suburban,Single,3,Personal Auto,Branch
LH26131,3876.772694,Premium,High School or Below,Unemployed,F,0,Suburban,Single,1,Personal Auto,Agent
HU94030,10103.65572,Extended,High School or Below,Employed,F,46667,Rural,Single,3,Corporate Auto,Branch
GP39118,4996.552721,Basic,High School or Below,Employed,M,71600,Rural,Married,7,Personal Auto,Call Center
QL80658,3934.712712,Extended,High School or Below,Employed,M,84229,Suburban,Married,1,Personal Auto,Branch
LU63980,2219.995914,Basic,College,Unemployed,M,0,Suburban,Married,1,Personal Auto,Web
HQ41200,7974.949597,Premium,College,Employed,F,26118,Suburban,Divorced,9,Personal Auto,Agent
DZ81394,8708.018769,Basic,High School or Below,Unemployed,F,0,Suburban,Single,3,Personal Auto,Agent
IN41344,2907.363467,Basic,College,Employed,M,24049,Suburban,Married,1,Personal Auto,Branch
QJ22615,4881.299084,Basic,Master,Employed,F,37998,Suburban,Married,7,Special Auto,Call Center
FJ24418,3652.666261,Extended,Doctor,Unemployed,F,0,Suburban,Married,1,Personal Auto,Agent
JR45097,12779.89903,Basic,College,Unemployed,M,0,Suburban,Single,9,Personal Auto,Agent
DT82702,7200.664877,Basic,College,Unemployed,F,0,Suburban,Married,2,Personal Auto,Agent
ME87834,4219.02412,Basic,Bachelor,Employed,M,62396,Suburban,Married,1,Personal Auto,Web
DB91647,5816.712126,Basic,College,Employed,M,99239,Suburban,Single,6,Personal Auto,Web
UM44109,7908.452072,Basic,College,Employed,M,94303,Rural,Married,2,Personal Auto,Call Center
RT22532,3954.344534,Basic,Bachelor,Disabled,M,18375,Suburban,Married,1,Personal Auto,Branch
DU60004,3560.628183,Extended,College,Employed,F,76769,Rural,Married,1,Corporate Auto,Web
XR17548,5064.127663,Basic,High School or Below,Employed,M,78735,Urban,Married,6,Personal Auto,Branch
VR14881,8489.843197,Extended,Bachelor,Unemployed,M,0,Suburban,Single,3,Personal Auto,Agent
FS81127,2425.29505,Basic,Bachelor,Unemployed,F,0,Suburban,Married,1,Corporate Auto,Web
VD19899,27542.36956,Premium,Doctor,Employed,F,50494,Urban,Married,2,Personal Auto,Call Center
SP93911,8828.933996,Premium,High School or Below,Employed,F,86721,Urban,Divorced,3,Corporate Auto,Agent
GH49378,5059.325681,Basic,Bachelor,Employed,F,67371,Rural,Married,3,Personal Auto,Web
MZ30958,6715.59268,Extended,High School or Below,Retired,M,21835,Suburban,Married,7,Corporate Auto,Agent
FU55433,2671.817549,Basic,High School or Below,Employed,M,62452,Suburban,Married,1,Corporate Auto,Branch
SZ14518,8098.96921,Basic,College,Unemployed,F,0,Suburban,Divorced,2,Personal Auto,Call Center
XI58886,2795.546288,Basic,High School or Below,Employed,M,69809,Rural,Married,1,Personal Auto,Branch
NL17031,2972.459706,Extended,High School or Below,Unemployed,M,0,Suburban,Single,1,Personal Auto,Agent
OB32861,6288.156817,Extended,High School or Below,Unemployed,M,0,Suburban,Married,3,Special Auto,Web
AZ84403,61850.18803,Extended,College,Unemployed,F,0,Suburban,Married,2,Personal Auto,Branch
PU34934,10394.36269,Extended,College,Employed,F,22601,Suburban,Married,2,Personal Auto,Branch
WX87964,4935.189986,Basic,High School or Below,Employed,M,29560,Suburban,Married,7,Personal Auto,Agent
VI12468,35013.54166,Extended,Bachelor,Unemployed,F,0,Urban,Married,2,Personal Auto,Branch
RC44077,2810.464447,Basic,Bachelor,Employed,M,26790,Suburban,Married,1,Personal Auto,Agent
ZQ48144,3636.943738,Extended,Bachelor,Employed,F,34986,Rural,Married,1,Corporate Auto,Web
MA83261,2785.418107,Basic,High School or Below,Employed,M,66378,Rural,Divorced,1,Corporate Auto,Call Center
ER63193,7715.103608,Extended,High School or Below,Employed,F,48784,Urban,Married,3,Corporate Auto,Branch
XZ34917,5643.802354,Basic,Bachelor,Employed,M,41043,Suburban,Married,3,Personal Auto,Call Center
WH36754,19088.34203,Basic,College,Employed,F,32775,Urban,Divorced,2,Personal Auto,Branch
ZG90341,9156.272726,Premium,Bachelor,Employed,M,61200,Suburban,Single,4,Personal Auto,Branch
KR82385,5454.587929,Basic,Master,Employed,M,66334,Suburban,Single,4,Personal Auto,Call Center
MC48570,2470.441268,Basic,Doctor,Disabled,F,18661,Urban,Married,1,Personal Auto,Web
MP13698,7809.855966,Premium,College,Unemployed,F,0,Suburban,Single,3,Personal Auto,Agent
JE84351,6938.874476,Extended,Bachelor,Employed,M,53133,Suburban,Single,9,Personal Auto,Agent
BU72276,5318.89664,Basic,Bachelor,Employed,F,25134,Suburban,Married,6,Personal Auto,Call Center
DC78147,13727.79972,Extended,College,Unemployed,M,0,Suburban,Single,2,Personal Auto,Agent
DB17162,5363.405969,Basic,High School or Below,Employed,M,64324,Suburban,Married,3,Personal Auto,Branch
TG97744,3265.156348,Extended,Bachelor,Employed,F,25820,Suburban,Divorced,1,Corporate Auto,Agent
QT26393,2446.911045,Basic,Bachelor,Medical Leave,M,29152,Urban,Divorced,1,Personal Auto,Agent
UG49716,4196.689511,Basic,College,Unemployed,F,0,Suburban,Single,1,Personal Auto,Branch
HF11584,12913.49818,Basic,Master,Employed,M,62448,Suburban,Married,2,Personal Auto,Branch
MS87381,23866.15656,Extended,High School or Below,Unemployed,F,0,Suburban,Married,2,Personal Auto,Branch
YU79270,4633.336334,Basic,College,Medical Leave,M,27132,Suburban,Single,4,Personal Auto,Branch
HU81007,8196.077584,Basic,Bachelor,Disabled,F,21706,Suburban,Divorced,3,Personal Auto,Agent
XH53960,2167.330201,Basic,Bachelor,Unemployed,F,0,Suburban,Single,1,Personal Auto,Agent
MM62953,5619.849825,Basic,High School or Below,Employed,M,66620,Suburban,Married,7,Personal Auto,Agent
DA74095,6102.307214,Premium,Bachelor,Employed,F,42800,Suburban,Married,1,Personal Auto,Call Center
QD46343,3919.366722,Extended,High School or Below,Employed,F,66676,Suburban,Married,1,Personal Auto,Agent
FR17176,14944.83656,Basic,High School or Below,Unemployed,F,0,Suburban,Married,2,Personal Auto,Agent
WY26014,10819.999,Extended,High School or Below,Employed,F,37433,Urban,Married,2,Personal Auto,Agent
RY32848,15839.08876,Extended,Doctor,Employed,M,44930,Rural,Married,2,Personal Auto,Call Center
JG83987,6451.263836,Extended,Bachelor,Employed,F,30857,Urban,Married,7,Personal Auto,Web
MQ48266,5564.957596,Basic,Bachelor,Employed,F,46507,Urban,Married,3,Personal Auto,Agent
EA68909,2444.896824,Basic,Bachelor,Employed,M,48473,Suburban,Single,1,Personal Auto,Agent
KP51068,2640.58732,Basic,Bachelor,Employed,M,59961,Urban,Single,1,Personal Auto,Branch
CM78608,5823.162917,Basic,High School or Below,Employed,F,88359,Rural,Divorced,9,Personal Auto,Call Center
TZ11597,5755.539367,Basic,College,Employed,M,97607,Rural,Married,9,Personal Auto,Branch
GS76685,10408.96865,Basic,High School or Below,Retired,M,20228,Suburban,Divorced,2,Corporate Auto,Branch
BR40272,8247.952072,Premium,College,Employed,M,49009,Suburban,Married,7,Personal Auto,Branch
FX36546,3679.142115,Extended,Master,Employed,M,60804,Rural,Married,1,Personal Auto,Agent
FY31714,16331.43396,Extended,Bachelor,Employed,M,78374,Urban,Single,2,Personal Auto,Call Center
GL99349,20474.14563,Basic,High School or Below,Employed,M,95621,Suburban,Married,2,Personal Auto,Web
HH49391,9414.943031,Extended,High School or Below,Retired,M,15741,Suburban,Divorced,4,Special Auto,Web
WG26617,9732.584122,Extended,Bachelor,Employed,M,38279,Rural,Married,2,Personal Auto,Web
JL97265,4611.2543,Basic,Master,Unemployed,M,0,Suburban,Married,7,Personal Auto,Web
QQ25666,14510.7505,Basic,High School or Below,Employed,M,60120,Urban,Married,6,Personal Auto,Branch
VE72838,13770.97618,Premium,High School or Below,Employed,F,59207,Suburban,Single,2,Personal Auto,Agent
ZN27809,8083.541953,Basic,College,Unemployed,F,0,Suburban,Single,8,Personal Auto,Web
IZ71030,2570.190941,Basic,College,Employed,F,69446,Rural,Married,1,Personal Auto,Branch
LU79958,2273.62059,Basic,Bachelor,Unemployed,F,0,Suburban,Single,1,Personal Auto,Web
KT30737,3995.358195,Basic,College,Unemployed,M,0,Suburban,Single,1,Corporate Auto,Agent
IU32539,7282.221435,Extended,Bachelor,Employed,F,50886,Suburban,Single,9,Personal Auto,Branch
UI73924,2469.56901,Basic,Bachelor,Employed,F,55257,Urban,Married,1,Personal Auto,Agent
RZ89359,2450.625315,Basic,College,Employed,F,61883,Rural,Divorced,1,Personal Auto,Web
CE21829,10856.17638,Extended,College,Employed,M,37233,Rural,Divorced,5,Personal Auto,Call Center
BU17847,9075.768214,Basic,Master,Employed,M,37722,Rural,Single,8,Personal Auto,Agent
XA63646,4654.582368,Premium,Master,Employed,F,81883,Urban,Married,1,Personal Auto,Branch
EA40332,15394.8718,Premium,Bachelor,Employed,M,35822,Suburban,Divorced,7,Personal Auto,Agent
KB75939,9421.101961,Extended,Bachelor,Disabled,F,23059,Rural,Divorced,3,Corporate Auto,Branch
PR98117,2640.515863,Basic,Bachelor,Employed,F,97666,Rural,Single,1,Personal Auto,Branch
ZE62067,8509.850887,Basic,Master,Disabled,M,26057,Suburban,Divorced,2,Corporate Auto,Call Center
AU45793,3436.134281,Extended,Doctor,Employed,M,30817,Rural,Divorced,1,Corporate Auto,Branch
RE29131,4349.30875,Basic,College,Employed,F,75648,Rural,Married,1,Personal Auto,Branch
FZ19620,9672.701942,Extended,High School or Below,Unemployed,M,0,Suburban,Single,2,Corporate Auto,Agent
HM93220,15266.48446,Extended,High School or Below,Medical Leave,F,25852,Suburban,Married,2,Personal Auto,Agent
BO94261,7550.867469,Basic,Doctor,Unemployed,M,0,Rural,Married,2,Personal Auto,Call Center
TC18805,9939.255085,Extended,Bachelor,Disabled,M,13207,Urban,Married,3,Personal Auto,Agent
UQ24268,14962.37103,Extended,High School or Below,Unemployed,F,0,Suburban,Married,2,Personal Auto,Agent
NF25863,7887.82202,Extended,High School or Below,Employed,M,32150,Suburban,Married,8,Personal Auto,Call Center
FD98839,2894.327413,Basic,College,Employed,M,52674,Rural,Married,1,Personal Auto,Call Center
FN99437,4397.781207,Basic,College,Employed,M,91653,Urban,Divorced,1,Corporate Auto,Agent
DZ35379,5781.015999,Basic,High School or Below,Employed,F,69512,Urban,Married,5,Personal Auto,Branch
IA67715,7720.155885,Basic,High School or Below,Employed,F,67332,Suburban,Married,1,Personal Auto,Branch
JG61793,3046.248976,Extended,High School or Below,Unemployed,M,0,Suburban,Single,1,Personal Auto,Branch
CR41258,2590.321715,Basic,College,Employed,M,53304,Rural,Married,1,Personal Auto,Branch
BE75190,10155.30044,Extended,College,Employed,M,28754,Suburban,Single,2,Corporate Auto,Web
EW16697,2552.00081,Basic,High School or Below,Employed,F,50201,Rural,Married,1,Personal Auto,Agent
HI60054,9404.447425,Extended,Bachelor,Employed,F,51593,Urban,Married,2,Personal Auto,Agent
MU57098,5678.050167,Extended,Bachelor,Unemployed,F,0,Suburban,Married,3,Personal Auto,Agent
WB21698,3723.114445,Extended,High School or Below,Employed,F,31974,Urban,Married,1,Personal Auto,Branch
MU75490,8417.102804,Basic,Bachelor,Employed,M,31756,Urban,Married,3,Corporate Auto,Agent
UA44429,2520.028421,Basic,College,Unemployed,F,0,Suburban,Married,1,Personal Auto,Branch
PP64004,8186.308757,Basic,Bachelor,Disabled,F,20369,Suburban,Married,3,Personal Auto,Agent
FI77477,4229.923123,Extended,College,Unemployed,M,0,Suburban,Single,1,Personal Auto,Agent
NT40494,5074.246068,Basic,High School or Below,Employed,F,66933,Urban,Married,6,Personal Auto,Agent
YM98727,12981.52926,Premium,High School or Below,Employed,F,39843,Suburban,Married,2,Personal Auto,Agent
NT77164,2744.172816,Basic,Doctor,Medical Leave,M,16686,Rural,Married,1,Personal Auto,Agent
IL91509,13226.22345,Basic,Bachelor,Unemployed,F,0,Suburban,Single,4,Special Auto,Call Center
PS47550,13178.43163,Basic,High School or Below,Employed,F,80237,Suburban,Married,2,Personal Auto,Branch
PK66498,8793.521303,Basic,High School or Below,Employed,M,72897,Suburban,Married,2,Personal Auto,Call Center
NG93751,3245.332058,Extended,Bachelor,Employed,M,46435,Urban,Married,1,Corporate Auto,Branch
